ETP244401,30/10/2015,28/12/2015,2431.75,9.3
ETP244402,30/10/2015,28/12/2015,217.27,9.3
ETP244403,30/10/2015,28/12/2015,2837.05,9.3
ETP244404,30/10/2015,28/12/2015,1391.50,9.3
ETP244405,30/10/2015,28/12/2015,2782.98,9.3
ETP244406,30/10/2015,28/12/2015,170962.58,9.3
ETP244407,30/10/2015,28/12/2015,2051.61,9.3
ETP244408,30/10/2015,28/12/2015,57818.80,9.3
ETP244409,30/10/2015,28/12/2015,1207.52,9.3
ETP244410,30/10/2015,28/12/2015,1383.00,9.3
ETP244412,30/10/2015,28/12/2015,1477.50,9.3
ETP244414,30/10/2015,28/12/2015,108.63,9.3
ETP244415,30/10/2015,28/12/2015,1987.85,9.3
ETP244416,30/10/2015,28/12/2015,567.69,9.3
ETP244417,30/10/2015,28/12/2015,25039.75,9.3
ETP244418,30/10/2015,28/12/2015,396.94,9.3
ETP244419,30/10/2015,28/12/2015,964.65,9.3
ETP244420,30/10/2015,28/12/2015,902.50,9.3
ETP244421,30/10/2015,28/12/2015,35228.61,9.3
ETP244422,30/10/2015,28/12/2015,20918.89,9.3
ETP244423,30/10/2015,28/12/2015,48488.52,9.3
EBA6684,30/10/2015,28/12/2015,695.74,9.3
EBA6685,30/10/2015,28/12/2015,661.00,9.3
EBA6686,30/10/2015,28/12/2015,542.34,9.3
EBA6687,30/10/2015,28/12/2015,405.30,9.3
EBA6688,30/10/2015,28/12/2015,839.83,9.3
EBA6689,30/10/2015,28/12/2015,370.20,9.3
EBA6690,30/10/2015,28/12/2015,13792.09,9.3
EBA6691,30/10/2015,28/12/2015,13551.78,9.3
EBA6692,30/10/2015,28/12/2015,17534.50,9.3
ERA3524,30/10/2015,28/12/2015,6970.68,9.3
ERA3525,30/10/2015,28/12/2015,2730.05,9.3
ERA3526,30/10/2015,28/12/2015,167.13,9.3
ERA3527,30/10/2015,28/12/2015,9359.31,9.3
ERA3537,30/10/2015,28/12/2015,1216.85,9.3
ERA3538,30/10/2015,28/12/2015,122.28,9.3
ERA3539,30/10/2015,28/12/2015,167.13,9.3
ETP244441,30/10/2015,28/12/2015,97722.89,9.3
ETP244442,30/10/2015,28/12/2015,114417.43,9.3
ETP244443,30/10/2015,28/12/2015,14447.59,9.3
ETP244444,30/10/2015,28/12/2015,16789.96,9.3
ETP244445,30/10/2015,28/12/2015,1644.56,9.3
ETP244446,30/10/2015,28/12/2015,55285.11,9.3
ERA3560,30/10/2015,28/12/2015,7419.10,9.3
ERA3591,30/10/2015,04/01/2016,1213.63,9.3
ERA3594,30/10/2015,04/01/2016,566.37,9.3
ERA3595,30/10/2015,04/01/2016,6539.46,9.3
ERA3599,30/10/2015,04/01/2016,566.37,9.3
ERA3600,30/10/2015,04/01/2016,566.37,9.3
ERA3607,30/10/2015,04/01/2016,20194.19,9.3
ERA3612,30/10/2015,04/01/2016,647.27,9.3
ERA3614,30/10/2015,04/01/2016,13787.12,9.3
ERA3615,30/10/2015,04/01/2016,9842.56,9.3
ERA3636,30/10/2015,04/01/2016,7934.52,9.3
ETP244005,30/10/2015,08/01/2016,10713.66,9.3
ETP244006,30/10/2015,08/01/2016,8975.35,9.3
ETP244007,30/10/2015,08/01/2016,16531.42,9.3
ETP244008,30/10/2015,08/01/2016,204818.03,9.3
ETP244243,30/10/2015,08/01/2016,137.48,9.3
ETP244244,30/10/2015,08/01/2016,114.98,9.3
ETP244245,30/10/2015,08/01/2016,57.50,9.3
ETP244246,30/10/2015,08/01/2016,137.48,9.3
ETP244247,30/10/2015,08/01/2016,274.97,9.3
ETP244248,30/10/2015,08/01/2016,132.07,9.3
ETP244249,30/10/2015,08/01/2016,132.07,9.3
ETP244250,30/10/2015,08/01/2016,73.97,9.3
ETP244251,30/10/2015,08/01/2016,90.82,9.3
ETP244252,30/10/2015,08/01/2016,194.71,9.3
ETP244253,30/10/2015,08/01/2016,24976.28,9.3
ETP244254,30/10/2015,08/01/2016,9086.47,9.3
ETP244255,30/10/2015,08/01/2016,11901.13,9.3
ETP244256,30/10/2015,08/01/2016,2266.01,9.3
ETP244257,30/10/2015,08/01/2016,7319.20,9.3
ETP244258,30/10/2015,08/01/2016,47200.94,9.3
ETP244259,30/10/2015,08/01/2016,3662.37,9.3
ETP244260,30/10/2015,08/01/2016,3449.59,9.3
ETP244261,30/10/2015,08/01/2016,2383.06,9.3
ETP244262,30/10/2015,08/01/2016,28363.39,9.3
ETP244263,30/10/2015,08/01/2016,38840.31,9.3
ETP244327,30/10/2015,08/01/2016,15914.06,9.3
ETP244328,30/10/2015,08/01/2016,8975.35,9.3
ETP244329,30/10/2015,08/01/2016,258078.54,9.3
ETP244330,30/10/2015,08/01/2016,19164.45,9.3
ETP244371,03/11/2015,11/01/2016,5851.04,9.3025
ETP244372,03/11/2015,11/01/2016,20445.01,9.3025
ETP244373,03/11/2015,11/01/2016,52179.02,9.3025
ETP244374,03/11/2015,21/12/2015,30891.49,9.3025
ETP244375,03/11/2015,21/12/2015,35528.92,9.3025
ETP244376,03/11/2015,21/12/2015,1311.75,9.3025
ERA3646,03/11/2015,11/01/2016,17050.48,9.3025
ERA3647,03/11/2015,11/01/2016,22934.24,9.3025
ERA3648,03/11/2015,11/01/2016,4835.07,9.3025
ERA3671,03/11/2015,11/01/2016,169650.58,9.3025
ERA3628,03/11/2015,11/01/2016,4303.74,9.3025
ERA3641,03/11/2015,11/01/2016,214.78,9.3025
ERA3642,03/11/2015,11/01/2016,26035.17,9.3025
ERA3643,03/11/2015,11/01/2016,118271.20,9.3025
ERA3644,03/11/2015,11/01/2016,30548.90,9.3025
ERA3645,03/11/2015,11/01/2016,8755.22,9.3025
ERA3622,03/11/2015,11/01/2016,17480.63,9.3025
ERA3623,03/11/2015,11/01/2016,39899.14,9.3025
ERA3624,03/11/2015,11/01/2016,1270.02,9.3025
ERA3625,03/11/2015,11/01/2016,13114.09,9.3025
ERA3626,03/11/2015,11/01/2016,30987.48,9.3025
ERA3627,03/11/2015,11/01/2016,9833.59,9.3025
ERA3573,03/11/2015,11/01/2016,5045.25,9.3025
ERA3574,03/11/2015,11/01/2016,14182.76,9.3025
ERA3575,03/11/2015,11/01/2016,26446.09,9.3025
ERA3619,03/11/2015,11/01/2016,337.11,9.3025
ERA3620,03/11/2015,11/01/2016,3475.84,9.3025
ERA3621,03/11/2015,11/01/2016,17366.10,9.3025
EGB99461,03/11/2015,18/01/2016,144308.36,9.3025
ERA3568,03/11/2015,11/01/2016,903.26,9.3025
ERA3569,03/11/2015,11/01/2016,114.84,9.3025
ERA3570,03/11/2015,11/01/2016,30004.55,9.3025
ERA3571,03/11/2015,11/01/2016,36289.93,9.3025
ERA3572,03/11/2015,11/01/2016,69092.77,9.3025
EGB99409,03/11/2015,11/01/2016,15505.16,9.3025
EGB99410,03/11/2015,11/01/2016,26258.26,9.3025
EGB99411,03/11/2015,11/01/2016,45721.31,9.3025
EGB99412,03/11/2015,11/01/2016,263745.46,9.3025
EGB99459,03/11/2015,18/01/2016,26511.47,9.3025
EGB99460,03/11/2015,18/01/2016,40352.20,9.3025
EGB99403,03/11/2015,11/01/2016,11629.96,9.3025
EGB99404,03/11/2015,11/01/2016,7085.35,9.3025
EGB99405,03/11/2015,11/01/2016,200.52,9.3025
EGB99406,03/11/2015,11/01/2016,2005.29,9.3025
EGB99407,03/11/2015,11/01/2016,88.18,9.3025
EGB99408,03/11/2015,11/01/2016,9437.92,9.3025
EGB99397,03/11/2015,11/01/2016,17626.59,9.3025
EGB99398,03/11/2015,11/01/2016,2698.97,9.3025
EGB99399,03/11/2015,11/01/2016,6531.37,9.3025
EGB99400,03/11/2015,11/01/2016,19174.54,9.3025
EGB99401,03/11/2015,11/01/2016,12557.15,9.3025
EGB99402,03/11/2015,11/01/2016,19580.17,9.3025
EGB99323,03/11/2015,11/01/2016,73292.02,9.3025
EGB99324,03/11/2015,11/01/2016,2547.49,9.3025
EGB99325,03/11/2015,11/01/2016,180596.15,9.3025
EGB99384,03/11/2015,11/01/2016,38302.41,9.3025
EGB99395,03/11/2015,11/01/2016,1136.33,9.3025
EGB99396,03/11/2015,11/01/2016,935.79,9.3025
EGB99269,03/11/2015,11/01/2016,103074.62,9.3025
EGB99270,03/11/2015,11/01/2016,140033.05,9.3025
EGB99271,03/11/2015,11/01/2016,55702.14,9.3025
EGB99320,03/11/2015,11/01/2016,13280.24,9.3025
EGB99321,03/11/2015,11/01/2016,68260.42,9.3025
EGB99322,03/11/2015,11/01/2016,161487.65,9.3025
EGB99262,03/11/2015,11/01/2016,30624.87,9.3025
EGB99263,03/11/2015,11/01/2016,20562.49,9.3025
EGB99264,03/11/2015,11/01/2016,57867.04,9.3025
EGB99265,03/11/2015,11/01/2016,3652.34,9.3025
EGB99266,03/11/2015,11/01/2016,88.18,9.3025
EGB99267,03/11/2015,11/01/2016,9815.43,9.3025
EGB99214,03/11/2015,11/01/2016,40312.27,9.3025
EGB99257,03/11/2015,11/01/2016,11514.25,9.3025
EGB99258,03/11/2015,11/01/2016,23229.69,9.3025
EGB99259,03/11/2015,11/01/2016,1519.21,9.3025
EGB99260,03/11/2015,11/01/2016,8511.48,9.3025
EGB99261,03/11/2015,11/01/2016,5701.01,9.3025
ETP245117,03/11/2015,18/01/2016,242982.81,9.3025
ETP245121,03/11/2015,18/01/2016,6448.43,9.3025
ETP245122,03/11/2015,18/01/2016,267679.52,9.3025
ETP245123,03/11/2015,18/01/2016,1601.27,9.3025
ETP245124,03/11/2015,18/01/2016,10474.97,9.3025
ETP245125,03/11/2015,18/01/2016,74308.95,9.3025
ETP245069,03/11/2015,18/01/2016,14829.06,9.3025
ETP245070,03/11/2015,18/01/2016,53502.95,9.3025
ETP245071,03/11/2015,18/01/2016,59113.40,9.3025
ETP245072,03/11/2015,18/01/2016,87721.97,9.3025
ETP245090,03/11/2015,18/01/2016,232084.31,9.3025
ETP245115,03/11/2015,18/01/2016,255099.08,9.3025
ETP245004,03/11/2015,11/01/2016,219878.82,9.3025
ETP245054,03/11/2015,11/01/2016,220035.85,9.3025
ETP245063,03/11/2015,18/01/2016,259011.75,9.3025
ETP245064,03/11/2015,18/01/2016,47572.57,9.3025
ETP245065,03/11/2015,28/12/2015,1940.00,9.3025
ETP245068,03/11/2015,18/01/2016,167663.43,9.3025
ETP244993,03/11/2015,11/01/2016,107786.52,9.3025
ETP244995,03/11/2015,11/01/2016,21393.92,9.3025
ETP244996,03/11/2015,11/01/2016,32463.64,9.3025
ETP244997,03/11/2015,28/12/2015,82932.99,9.3025
ETP244998,03/11/2015,28/12/2015,1576.44,9.3025
ETP245003,03/11/2015,11/01/2016,24350.52,9.3025
ETP244977,03/11/2015,28/12/2015,59942.22,9.3025
ETP244982,03/11/2015,11/01/2016,55375.01,9.3025
ETP244984,03/11/2015,28/12/2015,64909.11,9.3025
ETP244985,03/11/2015,28/12/2015,18635.21,9.3025
ETP244986,03/11/2015,28/12/2015,146807.73,9.3025
ETP244987,03/11/2015,28/12/2015,1509.23,9.3025
ETP244970,03/11/2015,28/12/2015,202209.32,9.3025
ETP244971,03/11/2015,11/01/2016,3007.43,9.3025
ETP244972,03/11/2015,11/01/2016,65824.50,9.3025
ETP244973,03/11/2015,28/12/2015,58027.64,9.3025
ETP244974,03/11/2015,28/12/2015,36675.55,9.3025
ETP244976,03/11/2015,28/12/2015,106952.20,9.3025
ETP244929,03/11/2015,28/12/2015,100553.77,9.3025
ETP244930,03/11/2015,28/12/2015,1006.35,9.3025
ETP244931,03/11/2015,28/12/2015,20395.00,9.3025
ETP244932,03/11/2015,28/12/2015,5219.93,9.3025
ETP244933,03/11/2015,28/12/2015,88.50,9.3025
ETP244936,03/11/2015,28/12/2015,194475.01,9.3025
ETP244902,03/11/2015,11/01/2016,46554.93,9.3025
ETP244903,03/11/2015,11/01/2016,12453.43,9.3025
ETP244906,03/11/2015,11/01/2016,263465.39,9.3025
ETP244926,03/11/2015,11/01/2016,668.44,9.3025
ETP244927,03/11/2015,11/01/2016,20466.02,9.3025
ETP244928,03/11/2015,11/01/2016,4648.53,9.3025
ETP244875,03/11/2015,11/01/2016,25626.31,9.3025
ETP244876,03/11/2015,11/01/2016,20602.95,9.3025
ETP244877,03/11/2015,11/01/2016,96889.88,9.3025
ETP244892,03/11/2015,11/01/2016,63556.36,9.3025
ETP244893,03/11/2015,11/01/2016,101924.84,9.3025
ETP244901,03/11/2015,11/01/2016,80574.08,9.3025
ETP244862,03/11/2015,11/01/2016,13187.75,9.3025
ETP244868,03/11/2015,11/01/2016,14023.60,9.3025
ETP244869,03/11/2015,11/01/2016,264.54,9.3025
ETP244870,03/11/2015,11/01/2016,217258.43,9.3025
ETP244872,03/11/2015,11/01/2016,156412.40,9.3025
ETP244873,03/11/2015,11/01/2016,156412.40,9.3025
ETP244845,03/11/2015,11/01/2016,55722.64,9.3025
ETP244848,03/11/2015,11/01/2016,71665.74,9.3025
ETP244849,03/11/2015,28/12/2015,1249.19,9.3025
ETP244859,03/11/2015,28/12/2015,446.21,9.3025
ETP244860,03/11/2015,11/01/2016,34612.11,9.3025
ETP244861,03/11/2015,11/01/2016,122791.45,9.3025
ETP244778,03/11/2015,11/01/2016,146266.82,9.3025
ETP244779,03/11/2015,11/01/2016,150.27,9.3025
ETP244780,03/11/2015,11/01/2016,55938.76,9.3025
ETP244784,03/11/2015,11/01/2016,169161.03,9.3025
ETP244785,03/11/2015,11/01/2016,38617.92,9.3025
ETP244844,03/11/2015,11/01/2016,3897.20,9.3025
ETP244730,03/11/2015,28/12/2015,963.37,9.3025
ETP244737,03/11/2015,11/01/2016,105349.95,9.3025
ETP244738,03/11/2015,11/01/2016,131962.39,9.3025
ETP244743,03/11/2015,11/01/2016,150074.15,9.3025
ETP244744,03/11/2015,11/01/2016,33363.86,9.3025
ETP244769,03/11/2015,11/01/2016,273752.32,9.3025
ETP244652,03/11/2015,11/01/2016,175433.04,9.3025
ETP244653,03/11/2015,11/01/2016,287279.66,9.3025
ETP244670,03/11/2015,11/01/2016,263051.45,9.3025
ETP244727,03/11/2015,11/01/2016,86053.18,9.3025
ETP244728,03/11/2015,11/01/2016,32813.88,9.3025
ETP244729,03/11/2015,11/01/2016,166747.05,9.3025
ETP244625,03/11/2015,11/01/2016,23528.70,9.3025
ETP244626,03/11/2015,11/01/2016,75161.22,9.3025
ETP244627,03/11/2015,11/01/2016,55009.68,9.3025
ETP244628,03/11/2015,11/01/2016,46691.41,9.3025
ETP244631,03/11/2015,11/01/2016,260129.70,9.3025
ETP244649,03/11/2015,11/01/2016,260141.28,9.3025
ETP244588,03/11/2015,11/01/2016,156412.40,9.3025
ETP244592,03/11/2015,11/01/2016,77602.61,9.3025
ETP244593,03/11/2015,11/01/2016,1604.23,9.3025
ETP244594,03/11/2015,11/01/2016,1234.51,9.3025
ETP244595,03/11/2015,11/01/2016,87600.10,9.3025
ETP244610,03/11/2015,11/01/2016,239805.17,9.3025
ETP244545,03/11/2015,11/01/2016,10226.97,9.3025
ETP244546,03/11/2015,11/01/2016,25266.62,9.3025
ETP244547,03/11/2015,11/01/2016,47286.73,9.3025
ETP244548,03/11/2015,11/01/2016,80905.38,9.3025
ETP244574,03/11/2015,11/01/2016,263501.70,9.3025
ETP244583,03/11/2015,11/01/2016,247362.09,9.3025
ETP244492,03/11/2015,11/01/2016,26223.75,9.3025
ETP244493,03/11/2015,11/01/2016,255686.68,9.3025
ETP244504,03/11/2015,11/01/2016,156412.40,9.3025
ETP244523,03/11/2015,11/01/2016,259170.45,9.3025
ETP244525,03/11/2015,11/01/2016,118681.83,9.3025
ETP244528,03/11/2015,11/01/2016,126449.61,9.3025
ETP244454,03/11/2015,11/01/2016,125134.38,9.3025
ETP244455,03/11/2015,11/01/2016,47915.24,9.3025
ETP244468,03/11/2015,11/01/2016,156412.40,9.3025
ETP244479,03/11/2015,11/01/2016,149421.39,9.3025
ETP244480,03/11/2015,11/01/2016,9240.81,9.3025
ETP244481,03/11/2015,11/01/2016,67746.26,9.3025
ETP244383,03/11/2015,21/12/2015,952.38,9.3025
ETP244387,03/11/2015,21/12/2015,176269.25,9.3025
ETP244448,03/11/2015,11/01/2016,14905.97,9.3025
ETP244449,03/11/2015,11/01/2016,54293.15,9.3025
ETP244450,03/11/2015,11/01/2016,48379.42,9.3025
ETP244451,03/11/2015,11/01/2016,74927.13,9.3025
ETP244377,03/11/2015,21/12/2015,88.66,9.3025
ETP244378,03/11/2015,11/01/2016,14663.11,9.3025
ETP244379,03/11/2015,11/01/2016,2401.37,9.3025
ETP244380,03/11/2015,11/01/2016,18099.78,9.3025
ETP244381,03/11/2015,21/12/2015,20741.13,9.3025
ETP244382,03/11/2015,21/12/2015,109918.78,9.3025
ETP244733,04/11/2015,15/12/2015,194941.66,9.3
ETP244762,04/11/2015,15/12/2015,80219.69,9.3
ETP244841,04/11/2015,15/12/2015,57712.98,9.3
ETP244851,04/11/2015,15/12/2015,230870.81,9.3
ETP244863,04/11/2015,15/12/2015,123851.19,9.3
ETP244881,04/11/2015,15/12/2015,17549.34,9.3
ETP245278,04/11/2015,15/12/2015,129696.48,9.3
ETP245290,04/11/2015,15/12/2015,195600.91,9.3
ETP245313,04/11/2015,15/12/2015,186381.59,9.3
ETP245397,04/11/2015,15/12/2015,233826.85,9.3
ETP244882,04/11/2015,15/12/2015,114435.60,9.3
ETP244883,04/11/2015,15/12/2015,19515.13,9.3
ETP244884,04/11/2015,15/12/2015,16808.59,9.3
ETP244967,04/11/2015,15/12/2015,138630.29,9.3
ETP245157,04/11/2015,15/12/2015,214058.62,9.3
ETP245277,04/11/2015,15/12/2015,18802.86,9.3
ETP244562,06/11/2015,04/01/2016,75863.79,9.3025
ETP244632,06/11/2015,04/01/2016,294602.44,9.3025
ETP244633,06/11/2015,04/01/2016,33896.16,9.3025
ETP244677,06/11/2015,04/01/2016,3065.37,9.3025
ETP244678,06/11/2015,04/01/2016,1082.56,9.3025
ETP244679,06/11/2015,04/01/2016,16054.49,9.3025
ETP244692,06/11/2015,04/01/2016,119.57,9.3025
ETP244693,06/11/2015,04/01/2016,988.95,9.3025
ETP244694,06/11/2015,04/01/2016,1077.72,9.3025
ETP244695,06/11/2015,04/01/2016,69.61,9.3025
ETP244696,06/11/2015,04/01/2016,162.45,9.3025
ETP244686,06/11/2015,04/01/2016,974.54,9.3025
ETP244687,06/11/2015,04/01/2016,289.73,9.3025
ETP244688,06/11/2015,04/01/2016,45.13,9.3025
ETP244689,06/11/2015,04/01/2016,254.87,9.3025
ETP244690,06/11/2015,04/01/2016,561.55,9.3025
ETP244691,06/11/2015,04/01/2016,746.50,9.3025
ETP244680,06/11/2015,04/01/2016,22632.72,9.3025
ETP244681,06/11/2015,04/01/2016,5766.68,9.3025
ETP244682,06/11/2015,04/01/2016,328.51,9.3025
ETP244683,06/11/2015,04/01/2016,44670.38,9.3025
ETP244684,06/11/2015,04/01/2016,31679.99,9.3025
ETP244685,06/11/2015,04/01/2016,39731.51,9.3025
EBA6715,06/11/2015,04/01/2016,695.74,9.3025
EBA6716,06/11/2015,04/01/2016,1064.62,9.3025
EBA6717,06/11/2015,04/01/2016,2867.95,9.3025
EBA6718,06/11/2015,04/01/2016,952.64,9.3025
EBA6719,06/11/2015,04/01/2016,3731.17,9.3025
EBA6720,06/11/2015,04/01/2016,2892.19,9.3025
EGB99591,06/11/2015,11/01/2016,114647.80,9.3025
ERA3831,06/11/2015,11/01/2016,11681.06,9.3025
ERA3832,06/11/2015,11/01/2016,21637.86,9.3025
ETP245213,06/11/2015,04/01/2016,1926.17,9.3025
ETP245214,06/11/2015,04/01/2016,1603.11,9.3025
ETP245215,06/11/2015,04/01/2016,6128.95,9.3025
ETP245216,06/11/2015,04/01/2016,795.14,9.3025
ETP245217,06/11/2015,04/01/2016,2782.97,9.3025
ETP245276,06/11/2015,04/01/2016,203881.34,9.3025
ETP245163,06/11/2015,04/01/2016,189526.52,9.3025
ETP245208,06/11/2015,04/01/2016,7781.57,9.3025
ETP245209,06/11/2015,04/01/2016,194539.11,9.3025
ETP245210,06/11/2015,04/01/2016,3080.20,9.3025
ETP245211,06/11/2015,04/01/2016,1838.43,9.3025
ETP245212,06/11/2015,04/01/2016,120972.73,9.3025
ETP245150,06/11/2015,04/01/2016,76660.70,9.3025
ETP245151,06/11/2015,04/01/2016,31666.89,9.3025
ETP245152,06/11/2015,04/01/2016,2138.88,9.3025
ETP245153,06/11/2015,04/01/2016,5524.38,9.3025
ETP245154,06/11/2015,04/01/2016,59415.49,9.3025
ETP245162,06/11/2015,04/01/2016,125156.83,9.3025
ETP245144,06/11/2015,04/01/2016,1888.45,9.3025
ETP245145,06/11/2015,04/01/2016,781.33,9.3025
ETP245146,06/11/2015,04/01/2016,29393.12,9.3025
ETP245147,06/11/2015,04/01/2016,25056.94,9.3025
ETP245148,06/11/2015,04/01/2016,242.33,9.3025
ETP245149,06/11/2015,04/01/2016,1127.57,9.3025
ETP245049,06/11/2015,04/01/2016,28197.31,9.3025
ETP245136,06/11/2015,04/01/2016,4358.75,9.3025
ETP245137,06/11/2015,04/01/2016,8121.81,9.3025
ETP245138,06/11/2015,04/01/2016,3976.02,9.3025
ETP245139,06/11/2015,04/01/2016,71961.92,9.3025
ETP245143,06/11/2015,04/01/2016,62576.75,9.3025
ETP245043,06/11/2015,04/01/2016,9726.95,9.3025
ETP245044,06/11/2015,04/01/2016,2286.03,9.3025
ETP245045,06/11/2015,04/01/2016,279.95,9.3025
ETP245046,06/11/2015,04/01/2016,4948.71,9.3025
ETP245047,06/11/2015,04/01/2016,6537.28,9.3025
ETP245048,06/11/2015,04/01/2016,14157.77,9.3025
ETP245037,06/11/2015,04/01/2016,1314.10,9.3025
ETP245038,06/11/2015,04/01/2016,35929.91,9.3025
ETP245039,06/11/2015,04/01/2016,43816.42,9.3025
ETP245040,06/11/2015,04/01/2016,68294.26,9.3025
ETP245041,06/11/2015,04/01/2016,657.66,9.3025
ETP245042,06/11/2015,04/01/2016,64956.18,9.3025
ERA3733,06/11/2015,04/01/2016,122.28,9.3025
ERA3768,06/11/2015,04/01/2016,14465.09,9.3025
ERA3769,06/11/2015,04/01/2016,183215.63,9.3025
ERA3770,06/11/2015,04/01/2016,4908.90,9.3025
ERA3771,06/11/2015,04/01/2016,100.28,9.3025
ETP245036,06/11/2015,04/01/2016,2782.97,9.3025
ERA3721,06/11/2015,04/01/2016,3798.60,9.3025
ERA3722,06/11/2015,04/01/2016,134130.04,9.3025
ERA3723,06/11/2015,04/01/2016,19873.64,9.3025
ERA3724,06/11/2015,04/01/2016,2529.61,9.3025
ERA3725,06/11/2015,04/01/2016,2029.55,9.3025
ERA3732,06/11/2015,04/01/2016,95.26,9.3025
ERA3715,06/11/2015,04/01/2016,2068.23,9.3025
ERA3716,06/11/2015,04/01/2016,972.70,9.3025
ERA3717,06/11/2015,04/01/2016,3323.38,9.3025
ERA3718,06/11/2015,04/01/2016,6889.93,9.3025
ERA3719,06/11/2015,04/01/2016,5168.39,9.3025
ERA3720,06/11/2015,04/01/2016,23414.67,9.3025
ERA3672,06/11/2015,04/01/2016,1205.48,9.3025
ERA3673,06/11/2015,04/01/2016,229.11,9.3025
ERA3688,06/11/2015,04/01/2016,4278.53,9.3025
ERA3690,06/11/2015,04/01/2016,95.26,9.3025
ERA3691,06/11/2015,04/01/2016,99.40,9.3025
ERA3714,06/11/2015,04/01/2016,3208.89,9.3025
EGB99389,06/11/2015,04/01/2016,15407.69,9.3025
ERA3649,06/11/2015,04/01/2016,802.11,9.3025
ERA3650,06/11/2015,04/01/2016,10161.50,9.3025
ERA3657,06/11/2015,04/01/2016,349.06,9.3025
ERA3659,06/11/2015,04/01/2016,9359.27,9.3025
ERA3660,06/11/2015,04/01/2016,189.77,9.3025
EGB99420,06/11/2015,04/01/2016,493.03,9.3025
EGB99421,06/11/2015,04/01/2016,779.76,9.3025
EGB99422,06/11/2015,04/01/2016,99.40,9.3025
EGB99423,06/11/2015,04/01/2016,2882.37,9.3025
EGB99477,06/11/2015,04/01/2016,81867.56,9.3025
EGB99388,06/11/2015,04/01/2016,17634.71,9.3025
EGB99414,06/11/2015,04/01/2016,5832.83,9.3025
EGB99415,06/11/2015,04/01/2016,19660.32,9.3025
EGB99416,06/11/2015,04/01/2016,36028.22,9.3025
EGB99417,06/11/2015,04/01/2016,2557.75,9.3025
EGB99418,06/11/2015,04/01/2016,438.72,9.3025
EGB99419,06/11/2015,04/01/2016,26790.91,9.3025
EBA6721,06/11/2015,04/01/2016,27175.32,9.3025
EBA6722,06/11/2015,04/01/2016,15387.05,9.3025
EBA6723,06/11/2015,04/01/2016,22871.72,9.3025
EBA6710,06/11/2015,04/01/2016,235.78,9.3025
EGB99390,06/11/2015,04/01/2016,21497.07,9.3025
EGB99413,06/11/2015,04/01/2016,27397.60,9.3025
ETP244560,06/11/2015,08/01/2016,10733.38,9.3025
ETP244718,06/11/2015,15/01/2016,32140.82,9.3025
ETP244719,06/11/2015,15/01/2016,2242.23,9.3025
ETP244720,06/11/2015,15/01/2016,8975.31,9.3025
ETP244721,06/11/2015,15/01/2016,56393.20,9.3025
ETP244722,06/11/2015,15/01/2016,19420.06,9.3025
ETP245179,06/11/2015,15/01/2016,150773.52,9.3025
ETP245180,06/11/2015,15/01/2016,25280.28,9.3025
ETP245181,06/11/2015,15/01/2016,8218.27,9.3025
ETP245182,06/11/2015,15/01/2016,17412.90,9.3025
ETP245172,06/11/2015,15/01/2016,36185.90,9.3025
ETP245173,06/11/2015,15/01/2016,3832.88,9.3025
ETP245175,06/11/2015,15/01/2016,8279.00,9.3025
ETP245176,06/11/2015,15/01/2016,1527.08,9.3025
ETP245177,06/11/2015,15/01/2016,8499.86,9.3025
ETP245178,06/11/2015,15/01/2016,1191.51,9.3025
ETP245166,06/11/2015,15/01/2016,57.50,9.3025
ETP245167,06/11/2015,15/01/2016,14601.33,9.3025
ETP245168,06/11/2015,15/01/2016,7469.93,9.3025
ETP245169,06/11/2015,15/01/2016,67694.76,9.3025
ETP245170,06/11/2015,15/01/2016,14824.24,9.3025
ETP245171,06/11/2015,15/01/2016,35950.63,9.3025
EGB99504,09/11/2015,25/01/2016,15531.08,9.3025
EGB99505,09/11/2015,25/01/2016,3637.38,9.3025
EGB99506,09/11/2015,25/01/2016,7428.50,9.3025
EGB99507,09/11/2015,25/01/2016,87.99,9.3025
EGB99508,09/11/2015,25/01/2016,12968.19,9.3025
EGB99509,09/11/2015,25/01/2016,61668.57,9.3025
ETP245641,09/11/2015,25/01/2016,305836.44,9.3025
ETP245642,09/11/2015,25/01/2016,4289.70,9.3025
ETP245698,09/11/2015,25/01/2016,117113.37,9.3025
ETP245699,09/11/2015,25/01/2016,139847.25,9.3025
ETP245719,09/11/2015,25/01/2016,51418.68,9.3025
ETP245561,09/11/2015,25/01/2016,152544.00,9.3025
ETP245562,09/11/2015,25/01/2016,42148.70,9.3025
ETP245563,09/11/2015,25/01/2016,7956.78,9.3025
ETP245564,09/11/2015,25/01/2016,3301.59,9.3025
ETP245581,09/11/2015,25/01/2016,120223.43,9.3025
ETP245616,09/11/2015,25/01/2016,217341.68,9.3025
ETP245550,09/11/2015,25/01/2016,22447.11,9.3025
ETP245551,09/11/2015,25/01/2016,71683.93,9.3025
ETP245552,09/11/2015,25/01/2016,109512.11,9.3025
ETP245553,09/11/2015,25/01/2016,12553.40,9.3025
ETP245559,09/11/2015,25/01/2016,53007.87,9.3025
ETP245560,09/11/2015,25/01/2016,889.76,9.3025
ETP245478,09/11/2015,25/01/2016,178060.16,9.3025
ETP245508,09/11/2015,25/01/2016,230657.13,9.3025
ETP245511,09/11/2015,25/01/2016,44426.42,9.3025
ETP245512,09/11/2015,25/01/2016,142828.95,9.3025
